sub1,sub2,smi1,smi2,x1,x2,env1,excess_molar_volume/(cm3/mol),link
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.9778,0.0222,298.15,0.004,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.0424,0.9576,298.15,-0.012,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.0666,0.9334,298.15,-0.018,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.1555,0.8445,298.15,-0.041,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.2087,0.7913,298.15,-0.051,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.2656,0.7344,298.15,-0.601,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.3474,0.6526,298.15,-0.067,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.3956,0.6044,298.15,-0.067,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.4301,0.5699,298.15,-0.066,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.4758,0.5242,298.15,-0.062,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.5152,0.4848,298.15,-0.058,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.5679,0.4321,298.15,-0.05,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.608,0.392,298.15,-0.041,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.6792,0.3208,298.15,-0.027,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.7571,0.2429,298.15,-0.012,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.8605,0.1395,298.15,0.007,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.9114,0.0886,298.15,0.009,https://doi.org/10.1021/je960186a
PC,1-Butanol,CC1COC(=O)O1,CCCCO,0.9837,0.0163,298.15,0.003,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.0586,0.9414,298.15,0.07,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.0919,0.9081,298.15,0.103,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.1614,0.8386,298.15,0.146,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.2455,0.7545,298.15,0.174,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.3222,0.6778,298.15,0.187,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.3793,0.6207,298.15,0.191,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.4405,0.5595,298.15,0.191,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.486,0.514,298.15,0.189,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.5158,0.4842,298.15,0.187,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.558,0.442,298.15,0.182,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.6123,0.3877,298.15,0.176,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.652,0.348,298.15,0.169,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.7153,0.2847,298.15,0.155,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.7925,0.2075,298.15,0.126,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.8916,0.1084,298.15,0.081,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.9247,0.0753,298.15,0.059,https://doi.org/10.1021/je960186a
PC,2-Butanol,CC1COC(=O)O1,CCC(C)O,0.9807,0.0193,298.15,0.018,https://doi.org/10.1021/je960186a
PC,THF,CC1COC(=O)O1,C1CCOC1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.9476,0.0524,298.15,0.069,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8964,0.1036,298.15,0.143,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8571,0.1429,298.15,0.186,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7936,0.2064,298.15,0.273,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7569,0.2431,298.15,0.299,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6917,0.3083,298.15,0.339,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6522,0.3478,298.15,0.368,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.5905,0.4095,298.15,0.406,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3906,0.6094,298.15,0.349,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3521,0.6479,298.15,0.302,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.2918,0.7082,298.15,0.241,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.2365,0.7635,298.15,0.183,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.1938,0.8062,298.15,0.161,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.1612,0.8388,298.15,0.104,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0965,0.9035,298.15,0.09,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0369,0.9631,298.15,0.032,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,1.0,0.0,308.15,0.0,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.9476,0.0524,308.15,0.093,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8964,0.1036,308.15,0.145,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8571,0.1429,308.15,0.217,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7936,0.2064,308.15,0.288,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7569,0.2431,308.15,0.338,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6917,0.3083,308.15,0.404,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6522,0.3478,308.15,0.442,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.5905,0.4095,308.15,0.496,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.4902,0.5098,308.15,0.545,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.4379,0.5621,308.15,0.545,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3906,0.6094,308.15,0.533,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3521,0.6479,308.15,0.504,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.2918,0.7082,308.15,0.463,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.2365,0.7635,308.15,0.406,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.1612,0.8388,308.15,0.299,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0965,0.9035,308.15,0.208,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0369,0.9631,308.15,0.093,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0,1.0,308.15,0.0,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,1.0,0.0,318.15,0.0,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.9476,0.0524,318.15,0.198,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8964,0.1036,318.15,0.287,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.8571,0.1429,318.15,0.367,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7936,0.2064,318.15,0.449,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.7569,0.2431,318.15,0.533,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6917,0.3083,318.15,0.608,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.6522,0.3478,318.15,0.654,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.4902,0.5098,318.15,0.75,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.4379,0.5621,318.15,0.761,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3906,0.6094,318.15,0.765,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.3521,0.6479,318.15,0.748,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.2918,0.7082,318.15,0.719,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.1938,0.8062,318.15,0.652,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.1612,0.8388,318.15,0.604,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0965,0.9035,318.15,0.454,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0369,0.9631,318.15,0.213,https://doi.org/10.1021/je960196b
PC,THF,CC1COC(=O)O1,C1CCOC1,0.0,1.0,318.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9488,0.0512,298.15,0.038,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9017,0.0983,298.15,0.081,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8594,0.1406,298.15,0.121,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8117,0.1883,298.15,0.159,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.7413,0.2587,298.15,0.191,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.657,0.343,298.15,0.232,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.6014,0.3986,298.15,0.273,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.5277,0.4723,298.15,0.3,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4876,0.5124,298.15,0.324,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4181,0.5819,298.15,0.341,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.3238,0.6762,298.15,0.357,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.242,0.758,298.15,0.353,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.1703,0.8297,298.15,0.331,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0744,0.9256,298.15,0.203,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0505,0.9495,298.15,0.12,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,1.0,0.0,308.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9488,0.0512,308.15,0.045,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9017,0.0983,308.15,0.123,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8594,0.1406,308.15,0.146,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8117,0.1883,308.15,0.173,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.7413,0.2587,308.15,0.224,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.657,0.343,308.15,0.267,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.5277,0.4723,308.15,0.354,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4876,0.5124,308.15,0.362,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4181,0.5819,308.15,0.387,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.3238,0.6762,308.15,0.412,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.1703,0.8297,308.15,0.383,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.1069,0.8931,308.15,0.312,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0744,0.9256,308.15,0.277,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0505,0.9495,308.15,0.201,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0,1.0,308.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,1.0,0.0,318.15,0.0,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9488,0.0512,318.15,0.088,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.9017,0.0983,318.15,0.129,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8594,0.1406,318.15,0.203,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.8117,0.1883,318.15,0.264,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.7413,0.2587,318.15,0.353,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.657,0.343,318.15,0.427,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.6014,0.3986,318.15,0.468,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.5277,0.4723,318.15,0.53,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4876,0.5124,318.15,0.541,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.4181,0.5819,318.15,0.559,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.1703,0.8297,318.15,0.503,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.1069,0.8931,318.15,0.416,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0744,0.9256,318.15,0.332,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0505,0.9495,318.15,0.27,https://doi.org/10.1021/je960196b
PC,Methanol,CC1COC(=O)O1,CO,0.0,1.0,318.15,0.0,https://doi.org/10.1021/je960196b
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je9902746
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1053,0.8947,298.15,0.054,https://doi.org/10.1021/je9902747
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1593,0.8407,298.15,0.0805,https://doi.org/10.1021/je9902748
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2227,0.7773,298.15,0.103,https://doi.org/10.1021/je9902749
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2607,0.7393,298.15,0.1113,https://doi.org/10.1021/je9902750
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3155,0.6845,298.15,0.1233,https://doi.org/10.1021/je9902751
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3624,0.6376,298.15,0.131,https://doi.org/10.1021/je9902752
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4248,0.5752,298.15,0.135,https://doi.org/10.1021/je9902753
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4476,0.5524,298.15,0.136,https://doi.org/10.1021/je9902754
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5094,0.4906,298.15,0.1359,https://doi.org/10.1021/je9902755
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5658,0.4342,298.15,0.1296,https://doi.org/10.1021/je9902756
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6334,0.3666,298.15,0.12,https://doi.org/10.1021/je9902757
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.659,0.341,298.15,0.1167,https://doi.org/10.1021/je9902758
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7108,0.2892,298.15,0.1059,https://doi.org/10.1021/je9902759
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7559,0.2441,298.15,0.0924,https://doi.org/10.1021/je9902760
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.8147,0.1853,298.15,0.074,https://doi.org/10.1021/je9902761
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.8705,0.1295,298.15,0.0553,https://doi.org/10.1021/je9902762
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.9299,0.0701,298.15,0.0341,https://doi.org/10.1021/je9902763
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.954,0.046,298.15,0.0217,https://doi.org/10.1021/je9902764
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je9902765
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0,1.0,308.15,0.0,https://doi.org/10.1021/je9902766
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0453,0.9547,308.15,0.027,https://doi.org/10.1021/je9902767
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1078,0.8922,308.15,0.0571,https://doi.org/10.1021/je9902768
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1606,0.8394,308.15,0.0777,https://doi.org/10.1021/je9902769
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2114,0.7886,308.15,0.0958,https://doi.org/10.1021/je9902770
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2565,0.7435,308.15,0.1093,https://doi.org/10.1021/je9902771
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2989,0.7011,308.15,0.1166,https://doi.org/10.1021/je9902772
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3551,0.6449,308.15,0.1266,https://doi.org/10.1021/je9902773
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4045,0.5955,308.15,0.1308,https://doi.org/10.1021/je9902774
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4505,0.5495,308.15,0.1342,https://doi.org/10.1021/je9902775
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4988,0.5012,308.15,0.1323,https://doi.org/10.1021/je9902776
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5351,0.4649,308.15,0.1308,https://doi.org/10.1021/je9902777
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6158,0.3842,308.15,0.1204,https://doi.org/10.1021/je9902778
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6532,0.3468,308.15,0.1151,https://doi.org/10.1021/je9902779
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7153,0.2847,308.15,0.1024,https://doi.org/10.1021/je9902780
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7499,0.2501,308.15,0.0921,https://doi.org/10.1021/je9902781
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.802,0.198,308.15,0.0779,https://doi.org/10.1021/je9902782
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.8517,0.1483,308.15,0.0612,https://doi.org/10.1021/je9902783
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.9033,0.0967,308.15,0.0408,https://doi.org/10.1021/je9902784
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,1.0,0.0,308.15,1.0,https://doi.org/10.1021/je9902785
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0,1.0,318.15,0.0,https://doi.org/10.1021/je9902786
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.049,0.951,318.15,0.0231,https://doi.org/10.1021/je9902787
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0961,0.9039,318.15,0.0427,https://doi.org/10.1021/je9902788
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1672,0.8328,318.15,0.0729,https://doi.org/10.1021/je9902789
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2118,0.7882,318.15,0.0869,https://doi.org/10.1021/je9902790
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2639,0.7361,318.15,0.1019,https://doi.org/10.1021/je9902791
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3122,0.6878,318.15,0.11,https://doi.org/10.1021/je9902792
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3528,0.6472,318.15,0.1144,https://doi.org/10.1021/je9902793
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4228,0.5772,318.15,0.1213,https://doi.org/10.1021/je9902794
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4487,0.5513,318.15,0.123,https://doi.org/10.1021/je9902795
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4941,0.5059,318.15,0.1251,https://doi.org/10.1021/je9902796
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5567,0.4433,318.15,0.1219,https://doi.org/10.1021/je9902797
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6184,0.3816,318.15,0.1135,https://doi.org/10.1021/je9902798
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6678,0.3322,318.15,0.1076,https://doi.org/10.1021/je9902799
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7127,0.2873,318.15,0.0983,https://doi.org/10.1021/je9902800
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.7415,0.2585,318.15,0.0898,https://doi.org/10.1021/je9902801
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.8179,0.1821,318.15,0.0688,https://doi.org/10.1021/je9902802
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.8689,0.1311,318.15,0.0505,https://doi.org/10.1021/je9902803
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.9013,0.0987,318.15,0.0404,https://doi.org/10.1021/je9902804
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,1.0,0.0,318.15,0.0,https://doi.org/10.1021/je9902805
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0,1.0,328.15,0.0,https://doi.org/10.1021/je9902806
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.0403,0.9597,328.15,0.0173,https://doi.org/10.1021/je9902807
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1005,0.8995,328.15,0.0427,https://doi.org/10.1021/je9902808
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.1438,0.8562,328.15,0.0608,https://doi.org/10.1021/je9902809
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2168,0.7832,328.15,0.0843,https://doi.org/10.1021/je9902810
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2573,0.7427,328.15,0.0948,https://doi.org/10.1021/je9902811
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.2991,0.7009,328.15,0.1036,https://doi.org/10.1021/je9902812
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.3536,0.6464,328.15,0.1117,https://doi.org/10.1021/je9902813
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4115,0.5885,328.15,0.1176,https://doi.org/10.1021/je9902814
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.4588,0.5412,328.15,0.1186,https://doi.org/10.1021/je9902815
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5152,0.4848,328.15,0.1185,https://doi.org/10.1021/je9902816
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.5571,0.4429,328.15,0.1156,https://doi.org/10.1021/je9902817
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6023,0.3977,328.15,0.1096,https://doi.org/10.1021/je9902818
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6476,0.3524,328.15,0.1046,https://doi.org/10.1021/je9902819
PC,"N,N-Dimethylformamide",CC1COC(=O)O1,CN(C)C=O,0.6956,0.3044,328.15,0.0969,https://doi.org/10.1021/je9902820
